"MasterUID
ROP3_AGWM CountryCode_PEID",CrossReference,AGWM CountryCode,WAGF Region,WAGF BLOCK,WAGF MEMBER,WAGF_UID,AGWM Country Name,AGWM Area,AGWM Region,IMB UID,FID,PEID,PGID,Status,Name,NmDisp,NmAlt,ISOalpha3,Ctry,Regn,RegnSub,ROG,AffCd,Aff,PeopleDesc,LocationDe, Pop ,PopCls,EvngLvl,CongExst,Plnting,EngStat,GSEC,GSECbrf,GSEClng,SPI,SPIdesc,ROL,Lang,LangFamily,ROR,Rlgn,RORdesc,Rlgn_AGWM Region,AGWM Religion Breakdown,ROR3,RlgnBs,ROR4,RlgnDiv,ROP3,PplNm,ROP25,Ethne,ROP2,PplClstr,ROP1,Affbloc,Bible,Jesus,Radio,Gospel,Audio,Stories,ResTot,LvlBible,YrPub,PicCrdt,PicURL,Photo,Indigenous,Latitude,Longitude,Location
,,,,,,,,,,,,,,,Damel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118876,Dammali,300067,Afitti,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Baira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114839,"Baheng, Pa-Hng",303064,Holeya Dasari,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Turuk Pasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113822,Uchoi,307826,Tagu,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Alu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113626,"Siyalgir, Hindu",305140,Maniyattikkaran,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Sunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117839,Tolakari,301788,Chundollu,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Domal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104945,Khisa,306487,Pana (Phana),,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Paharia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110257,Tukulor,306011,Ngai,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Angku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117438,Wadshili,306835,Puma,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Wanetsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108762,Sawknah,302069,Dhimal,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"Sutar, Mistry",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119439,Bindili,302733,Godra,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Finnish Lapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110935,Yakha,309187,Turkmen (Akto),,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Kalkoti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112182,Habura,300698,Baharupi,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Kahar (Gujarati),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112933,Madiga Dasu,306435,Pajabgar / Pajavgir,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Sau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111093,Yoron,302922,Hadi,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Moghol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103076,Fulakunda,309204,Bogar (Bokar),,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Panniandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111211,"Limba, East",302553,Gane,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Bakuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118656,Kriyagar,309373,Borogo,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Chadwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113346,Champa,301595,Charodi,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"Mongol, Yunnan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118896,Pochammalollu,306475,Pambala,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Ambelau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117774,Attagara,300304,Andhra Vaishnava,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Pana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113909,Zamral,308340,Tulao,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Sivandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112236,Halleer,307458,Shenzhou,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Gazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113312,Pannadi,304751,Liujia,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Zartoshi Zoroastrian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118647,Haluadas,309240,Kurol,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Bashkardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117322,"Jew, English Speaking",305851,Namdeo,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Soi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118877,Dasnami Bawa,306379,Otan,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Nuristani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117265,Dhaki,300334,Ani,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Dombi Dasa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112631,Kootan,301097,Bernde,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"Bonan, Tongren",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114297,Qixingmin,303876,Kelo,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Jeng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104046,Ir,303299,Jadupetia,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Dura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101639,Botlikh,307451,Sheikhzade,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Narin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112127,Godda,306478,Pamidi,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Paradhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102675,Dolgan,302660,Ghadi,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Khalifa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119321,Ashéninka Alto Pichis,309066,Yulu,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Bisati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110242,Tukano,303069,Homa,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Minduumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118873,Bhutta,304319,Kudiya,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Munji-Yidgha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112665,Kraal,302661,Ghadwa,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Gollango,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100142,Ahmadi,306151,Noliya,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Eneti Dora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118962,Mujavir,308488,Urikkar Naiker,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Ghantarghada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103084,Fur,301285,Bo (Laos),,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Malai Pandaram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117854,Wayanadan Pulayan,301298,Bodo / Boro (ST),,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Gatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119001,Tiyaa,303727,Karbo,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Ansari-Momin (Kannada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111359,Angarok,300708,Bari (Adamawa),,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Nayak Muslim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118628,Pisaroti,302581,Gardi,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"Baheng, Liping",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114306,Sanqiao,302567,Gantichore,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Changpao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118889,"Lakhera, Haryanvi",305745,Moothan / Muthan,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Subei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114152,"Lalu, Xuzhang",304801,Longjia,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Logorif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114277,Popei,308829,Wopu,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Mahuria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110068,Tindin,308367,Tupinamba,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"Kummara , Kusuvan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105631,"Opuua, Shita",303356,Jegu,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Kolari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111310,"Kachchi, Alia",305101,Mandawaka,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Laha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118857,Vahivanca Barot,303745,Kariya,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Churaute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112016,Indo-French,309360,Shawafna,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"Chadian, French-Speaking",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117851,Wayanadan Chetty,306934,Raneyar,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Chaptegar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114179,Liang'e,307630,Son Koli,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Khati (Oriya),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110333,Tuvinian,305736,Musari,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Tingal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119505,Akha Luma,305830,Nalband,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Fungor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119448,Kauyaru,304824,Lu,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Kadiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114478,Padannan,308294,Tsagu,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Deaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105501,Kvanadin,303389,Jimbin,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Dhobi (Dogri),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100187,Akhvakh,308130,Tholuva Naicker,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Deaf Bhutanese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117825,Pariki Muggula,307222,Sangtarash,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Hawazama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115212,Mali/Malis,303347,Jati Pillai / Nokkar,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Bavuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113229,Nayadi,303107,Hung,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Sansoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118812,"Moghol, Gujarati",301046,Beldar,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Deaf Solomon Islander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113872,Vettakkaran,301419,Broq-Pa (ST),,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Dihina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118951,Lajjhar,307398,Shershabadia,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Bokoruge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114282,Pusha,303994,Khua,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Camma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119507,Akha Pala,304966,Majera,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Dammali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104651,Karatin,307114,Saha,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Pa Hng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100831,Balaesan,306910,Rajdhop,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Ushoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110209,Tseku,306078,Nichar / Nicar,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Deaf of Mauritius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105404,Kumzari,301567,Chamta / Champta,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Siyalgar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118963,Nador,306913,Rajkumhar,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Tolakari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118875,Charwaha,301942,Dangashia / Dangasiya,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Komono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119506,Akha Nuver,301438,Bugan,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Tukulor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110103,"Amazigh, Tmagourt",300138,Ai-Cham,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Wadshili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110699,Warnang,304304,Kuan,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Sawknah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117806,Kapadi,309062,Yukpa,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Bindili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112720,Kurunga,307250,Sapalya,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Yakha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113693,Sudra,300390,Apu,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Habura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105438,Kupto,307688,Soyot,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Madiga Dasu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101166,"Baya, Gbaya",307189,Samo (Kalenga / Kalemse),,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Yoron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113480,Sabar,308501,Ushojo,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Fulakunda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117811,Kongu Vellalar,302943,Halaypotra,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,East Limba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114033,"De'ang, Rumai",307224,Sanhai,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Kriyagar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112857,Mappila,304045,Kiput,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Campa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112196,"Halalkhor, Hindu",302012,Dendi (Dandawa),,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Pochammalollu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118629,Poduval,302522,Galo,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Attagara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117816,"Mer, Maher",300150,Aiton,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Zamral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118967,Najjar,307668,Shorgar / Sorgar / Sorgir,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Halir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111780,Changar,304746,Lishanan / Nash Didan,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Pannadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113493,Sakunapakshollu,308859,Xialusi,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Haluadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114231,Mozhihei,307475,Shixing,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Dasnami Bawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107458,"Saami, Northern",304000,Khvarshin,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Dhaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119518,Xingmoun Laomai,303884,Kendeje,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Kootan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108497,Sach,303968,Khe,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Qixingmin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102501,Dek,301510,"Burusa, Bulba",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Ir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111879,Dammalia,307394,Sherdukpen / Serdukpen,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Botlikh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113572,Semman,305506,Mitha Ayyalavar,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Godda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118915,Damami,305504,Mit Gauda,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Dolgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114927,"Bandi, Hindu",301860,Cung,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Ashéninca Alto Pichis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118986,Sarania,302725,Godagali,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Tucano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118759,Markande Kanjia,301977,Daule,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Bhutta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113997,"Awu, Northern",306144,Node,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Kraal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119499,Akha Eurba,301124,Bhalla,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Ahmadiya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108706,Sapuan,303026,Hesi,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Mujavir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113082,Momba,301529,Buyang,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Fur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116309,Gyalsumdo,304884,Macanese,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Wainadan Pulayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111481,Bavcha,304344,Kulfe,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Tuyaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102421,Danau,301045,Belbali,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Angarok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101565,Bolgo Dugag,308644,Vute,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Pisaroti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107982,Asheninca Perene,302900,Gwa,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Sanqiao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100090,Afitti,306989,Rehar,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Lakhera (Haryanvi),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112218,Holaya Dasar,300561,Attar Saibulu,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"Lalu, Xuzhang",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114315,Tagu,306474,Pambada,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Popei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119508,Akha Piso,308843,Wutun,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Tindi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112993,Maniyattikkaran,305113,Mang,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Opuua Shita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118913,Chundollu,301349,Bon Gula,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Alia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114370,"Yugur, Enger",302068,Dhera,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Vahivanca Barot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114840,Ngai,307546,Sindhollu,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Indo-French,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115346,Puma,306890,Rachband / Racband,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Wainadan Cetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108169,Dhimal,307160,Salivahana,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Liang E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102575,Godra,307105,Saek,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Tuvinian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112130,"Tibetan, Boyu",307515,Sila / Sida,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Akha Luma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114327,"Turkmen, Akto",305143,Mankanya,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Kauyaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113982,Bahrupi,302998,Hatgar,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Padannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111417,Pajabgar,302639,Gelao (China),,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Bagvalal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113358,Hadi,307677,Sou,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Akhwakh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117099,Bogar (Bokar),304330,Kujarge,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Bijobe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111670,Akha Muji,304425,Kurukkal,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Pariki Muggula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119522,Gane,305825,Naksia,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Malis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103194,Borogo,302189,Dowaniya,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Nayadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119458,Charodi,309073,Za,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Moghol (Gujarati),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111847,Pambala,306805,Poussang,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Vettaikkaran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117822,Andhra Vaishnava,302403,Fanya,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Lajjhar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118860,Bhand (Kashmiri),300471,Arawak (Lokono),,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Pusha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119354,Tulao,301893,Dahalo,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Akha Pala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114337,Shenzhou,301902,Dair,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Karata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114308,Liujia,303662,Kannada Nayiker,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Balaesan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114178,Akha Jijor,304524,Ladsi,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Tseku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119501,Ashéninka Bajo Pichis,303750,Karna Sale,,,,,,,,,,,,,,,,,,,,
