OBJECTID,ROP25,KinshipGroup,Description,ROP2,Status,AddDate,EditDate
5226,308023,Tay,a people of Vietnam,C0235,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5227,308026,Tay Sa Pa,a people of Vietnam,C0147,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5228,308027,Tay Tac,a people of Vietnam,C0207,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5229,308136,Thu Lao,a people of Vietnam,C0147,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5230,308213,Todrah,a people of Vietnam,C0147,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5231,308280,Trieng,a people of Vietnam,C0147,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5232,308313,Tsun-Lao,a people of Vietnam,C0215,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5233,300327,Anglo-Canadian,a people of Canada,C0012,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5234,300552,Atikamek,a people of Canada,C0154,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5235,300642,Babine,a people of Canada,C0154,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5236,301611,Cayuga,a people of Canada,C0154,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5237,302115,Ditidaht,a people of Canada,C0154,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5238,302142,Dogrib,a people of Canada,C0154,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5239,302714,Gitxsan,a people of Canada,C0154,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5240,302927,Haida,a people of Canada,C0154,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5241,302930,Haisla,a people of Canada,C0154,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5242,302950,Halkomelem,a people of Canada,C0154,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5243,303015,Heiltsuk,a people of Canada,C0154,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5244,303778,Kaska,a people of Canada,C0154,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5245,304071,Kitimat,a people of Canada,C0154,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5246,304450,Kutenai,a people of Canada,C0154,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5247,304720,Lillooet,a people of Canada,C0154,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5248,305441,Micmac,a people of Canada,C0154,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5249,305545,Mohawk,a people of Canada,C0154,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5250,305711,Munsee,a people of Canada,C0154,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5251,305904,Naskapi,a people of Canada,C0154,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5252,305906,Nass-Gitksian,a people of Canada,C0154,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5253,306290,Okanagon,a people of Canada,C0154,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5254,306329,Oneida,a people of Canada,C0154,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5255,306338,Onondaga,a people of Canada,C0154,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5256,306594,Passamaquoddy,a people of Canada,C0154,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5257,306666,Pentlatch,a people of Canada,C0154,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5258,307326,Sechelt,a people of Canada,C0154,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5259,307487,Shuswap,a people of Canada,C0154,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5260,307693,Squamish,a people of Canada,C0154,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5261,307824,Tagish,a people of Canada,C0154,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5262,307833,Tahltan,a people of Canada,C0154,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5263,308131,Thompson,a people of Canada,C0154,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5264,308303,Tsimshian,a people of Canada,C0154,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5265,308390,Tuscarora,a people of Canada,C0154,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5266,300169,Akha,a people of Myanmar,C0089,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5267,300360,Anu,a people of Myanmar,C0332,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5268,301635,Chak,a people of Myanmar,C0282,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5269,301935,Danau,a people of Myanmar,C0147,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5270,301950,Danu,a people of Myanmar,C0229,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5271,302289,Ekai,a people of Myanmar,C0332,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5272,303079,Hrangkhol,a people of Myanmar,C0332,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5273,303082,Hsifan,a people of Myanmar,C0216,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5274,303216,Intha,a people of Myanmar,C0058,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5275,303627,Kanan,a people of Myanmar,C0089,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5276,303839,Kayah,a people of Myanmar,C0106,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5277,303848,Kayaw,a people of Myanmar,C0106,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5278,304564,Lama (Myanmar),a people of Myanmar,C0229,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5279,304613,Lashi,a people of Myanmar,C0229,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5280,305162,Manumanaw Karen,a people of Myanmar,C0106,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5281,305227,Maru,a people of Myanmar,C0229,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5282,305529,Mobwa Karen,a people of Myanmar,C0106,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5283,305553,Moken,a people of Myanmar,C0123,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5284,305654,Muak Sa-aak,a people of Myanmar,C0147,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5285,306161,Norra,a people of Myanmar,C0142,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5286,306447,Palaung,a people of Myanmar,C0147,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5287,306467,Palu,a people of Myanmar,C0106,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5288,306699,Phun,a people of Myanmar,C0229,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5289,306847,Purum,a people of Myanmar,C0332,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5290,306856,Pyen,a people of Myanmar,C0229,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5291,306923,"Rakhine, Arakanese",a people of Myanmar,C0058,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5292,306975,Rawang,a people of Myanmar,C0142,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5293,307059,Rumai,a people of Myanmar,C0147,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5294,307198,Samtao,a people of Myanmar,C0147,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5295,307841,Tai Doi,a people of Myanmar,C0147,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5296,307846,Tai Hongjin,a people of Myanmar,C0207,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5297,307849,Tai Laing,a people of Myanmar,C0207,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5298,307899,Taman,a people of Myanmar,C0229,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5299,308004,Taungyo,a people of Myanmar,C0058,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5300,308792,Wewaw,a people of Myanmar,C0106,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5301,308937,Yangbye,a people of Myanmar,C0058,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5302,309040,Yos,a people of Myanmar,C0332,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5303,300172,Akhvakh,a people of Russia,C0061,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5304,300229,Alutor,a people of Russia,C0223,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5305,301393,Botlikh,a people of Russia,C0061,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5306,301690,Chechen,a people of Russia,C0061,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5307,301784,Chukchi,a people of Russia,C0223,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5308,302149,Dolgan,a people of Russia,C0223,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5309,302699,Gilyak,a people of Russia,C0223,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5310,302704,Ginukh,a people of Russia,C0061,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5311,302732,Godoberi,a people of Russia,C0061,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5312,303114,Hunzib,a people of Russia,C0061,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5313,303261,Itelmen,a people of Russia,C0223,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5314,303291,Izhor,a people of Russia,C0073,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5315,303598,Kamchadal,a people of Russia,C0223,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5316,303695,Kapuchin,a people of Russia,C0061,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5317,303722,Karatin,a people of Russia,C0061,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5318,303731,Karelian,a people of Russia,C0073,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5319,303901,Kerek,a people of Russia,C0223,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5320,303922,Khakas,a people of Russia,C0223,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5321,303939,Khanti,a people of Russia,C0073,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5322,304000,Khvarshin,a people of Russia,C0061,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5323,304156,Komi,a people of Russia,C0073,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5324,304231,Koryak,a people of Russia,C0223,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5325,304376,Kumyk,a people of Russia,C0061,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5326,304544,Lak,a people of Russia,C0061,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5327,304832,Ludian,a people of Russia,C0073,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5328,305157,Mansi,a people of Russia,C0073,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5329,305209,Mari (Russia),a people of Russia,C0073,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5330,305610,Mordvin,a people of Russia,C0073,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5331,305859,Nanai,a people of Russia,C0009,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5332,305978,Negidal,a people of Russia,C0223,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5333,305996,Nenets,a people of Russia,C0073,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5334,306145,Nogay,a people of Russia,C0223,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5335,306312,Olonetsian,a people of Russia,C0073,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5336,306358,Orochi,a people of Russia,C0223,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5337,306360,Orok,a people of Russia,C0223,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5338,306377,Ostyak Samoyed,a people of Russia,C0073,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5339,307073,Russian,a people of Russia,C0194,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5340,307076,Rutul,a people of Russia,C0061,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5341,307436,"Shapsug, Circassian",a people of Russia,C0061,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5342,307478,Shorian,a people of Russia,C0223,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5343,307688,Soyot,a people of Russia,C0223,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5344,307798,Tabasaran,a people of Russia,C0061,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5345,308014,Tavgi Samoyed,a people of Russia,C0073,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5346,308030,Taz,a people of Russia,C0073,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5347,308047,Telengit,a people of Russia,C0223,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5348,308402,Tuvans-Todzhans,a people of Russia,C0223,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5349,308426,Udmurt,a people of Russia,C0073,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5350,308445,Ulchi,a people of Russia,C0223,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5351,308634,Vod,a people of Russia,C0073,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5352,308911,Yakut,a people of Russia,C0223,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5353,308998,Yenisei,a people of Russia,C0223,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5354,309060,Yukagir,a people of Russia,C0223,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5355,300367,Anuta,a people of the Solomon Islands,C0197,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5356,300484,Areare,a people of the Solomon Islands,C0197,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5357,300505,Arosi,a people of the Solomon Islands,C0180,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5358,300544,Asumbua,a people of the Solomon Islands,C0197,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5359,300641,Babatana,a people of the Solomon Islands,C0197,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5360,300666,Baeggu,a people of the Solomon Islands,C0197,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5361,300667,Baelelea,a people of the Solomon Islands,C0197,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5362,300837,Baniata,a people of the Solomon Islands,C0197,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5363,301249,Birao,a people of the Solomon Islands,C0197,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5364,301277,Blablanga,a people of the Solomon Islands,C0197,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5365,301441,Bugoto,a people of the Solomon Islands,C0197,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5366,302177,Dorio,a people of the Solomon Islands,C0197,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5367,302215,Duke,a people of the Solomon Islands,C0197,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5368,302387,Fagani,a people of the Solomon Islands,C0197,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5369,302409,Fataleka,a people of the Solomon Islands,C0197,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5370,302423,"Fiu, Kwara'ae",a people of the Solomon Islands,C0197,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5371,302669,Ghari,a people of the Solomon Islands,C0197,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5372,302850,Gulaalaa,a people of the Solomon Islands,C0197,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5373,303060,Hoava,a people of the Solomon Islands,C0197,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5374,303490,Kahua,a people of the Solomon Islands,C0197,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5375,304124,Kokota,a people of the Solomon Islands,C0197,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5376,304369,Kumbokota,a people of the Solomon Islands,C0197,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5377,304434,Kusaghe,a people of the Solomon Islands,C0197,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5378,304466,Kwaio,a people of the Solomon Islands,C0197,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5379,304586,Langalanga,a people of the Solomon Islands,C0197,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5380,304625,Lau,a people of the Solomon Islands,C0197,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5381,304667,Lengo,a people of the Solomon Islands,C0197,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5382,304800,Longgu,a people of the Solomon Islands,C0197,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5383,304852,Lungga,a people of the Solomon Islands,C0197,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5384,305020,Malango,a people of the Solomon Islands,C0197,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5385,305216,"Maringe, Cheke Holo",a people of the Solomon Islands,C0197,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5386,305223,Marovo,a people of the Solomon Islands,C0197,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5387,305835,Nalogo,a people of the Solomon Islands,C0197,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5388,305868,Nanggu,a people of the Solomon Islands,C0197,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5389,305988,Nembao,a people of the Solomon Islands,C0197,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5390,306341,Ontong Java Islander,a people of the Solomon Islands,C0180,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5391,306359,Oroha,a people of the Solomon Islands,C0197,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5392,306717,Pileni,a people of the Solomon Islands,C0197,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5393,306997,Rennellese,a people of the Solomon Islands,C0180,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5394,307017,Ririo,a people of the Solomon Islands,C0197,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5395,307049,Roviana,a people of the Solomon Islands,C0197,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5396,307081,Saa,a people of the Solomon Islands,C0197,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5397,307237,Santa Ana,a people of the Solomon Islands,C0197,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5398,307510,Sikayana,a people of the Solomon Islands,C0197,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5399,307528,Simbo,a people of the Solomon Islands,C0197,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5400,307888,Talise,a people of the Solomon Islands,C0197,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5401,307949,Tanimbili,a people of the Solomon Islands,C0197,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5402,308016,Tavula,a people of the Solomon Islands,C0197,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5403,308161,Tikopia,a people of the Solomon Islands,C0180,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5404,308200,To'ambaita,a people of the Solomon Islands,C0197,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5405,308430,Ugele,a people of the Solomon Islands,C0197,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5406,308550,Vangunu,a people of the Solomon Islands,C0197,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5407,308560,Vano,a people of the Solomon Islands,C0197,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5408,308564,Varese,a people of the Solomon Islands,C0197,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5409,309074,Zabana,a people of the Solomon Islands,C0197,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5410,309099,Zazao,a people of the Solomon Islands,C0197,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5411,301446,Buka-Khwe,a people of Zambia,C0109,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5412,301538,Bwile,a people of Zambia,C0262,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5413,303179,Ila,a people of Zambia,C0262,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5414,303679,Kaonde,a people of Zambia,C0262,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5415,304570,Lamba,a people of Zambia,C0262,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5416,304670,Lenje,a people of Zambia,C0262,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5417,304823,Lozi,a people of Zambia,C0273,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5418,304866,Luyana,a people of Zambia,C0264,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5419,304869,Lwena,a people of Zambia,C0262,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5420,305247,"Masi, Mashi",a people of Zambia,C0109,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5421,305334,Mbowe,a people of Zambia,C0262,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5422,305341,Mbukushu,a people of Zambia,C0262,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5423,305756,Mwanga,a people of Zambia,C0265,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5424,306173,Nsenga,a people of Zambia,C0266,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5425,306240,Nyengo (Simaa),a people of Zambia,C0262,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5426,307145,Sala,a people of Zambia,C0262,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5427,307524,Simaa,a people of Zambia,C0262,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5428,307616,Soli,a people of Zambia,C0262,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5429,308272,Totela,a people of Zambia,C0262,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5430,301783,Chuka,a people of Kenya,C0268,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5431,301873,Dabida,a people of Kenya,C0268,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5432,302298,El Molo,a people of Kenya,C0153,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5433,302301,Elgeyo,a people of Kenya,C0153,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
5434,303583,Kamba (Kenya),a people of Kenya,C0268,1,2021-07-20T00:00:00+00:00,2021-07-20T00:00:00+00:00
